,Lemma,Tag
6550,Thorbjörn Jagland,PER
6558,Sylvia Brustadi,PER
6559,Luman,PER
6560,Savisaar,PER
6564,Eesti ehitus,ORG
6565,Toomas Luman,PER
6567,aripaev.ee,ORG
6571,Savisaar,PER
6574,Luman,PER
6577,Eesti,LOC
6579,Edgar Savisaarest,PER
6588,Savisaar,PER
6596,Luman,PER
6600,keskerakond,ORG
6602,Luman,PER
6609,aripaev.ee,ORG
6610,Lumaniga,PER
6612,EL,ORG
6616,Euroopa,LOC
6619,Saksamaa,LOC
6621,euroliit,ORG
6630,Belgia,LOC
6631,prantsuse,LOC
6632,Itaalia,LOC
6633,Holland,LOC
6634,Suurbritannia,LOC
6638,Euroopa,LOC
6640,Euroopa komisjon,ORG
6641,europarlament,ORG
6643,Saksamaa,LOC
6645,Euobserver,ORG
6646,Saks,LOC
6647,Brigitte Zypries,PER
6650,Berliin,LOC
6654,Euroopa liit,ORG
6672,Saksamaa,LOC
6675,Hitler,PER
6680,Saksamaa,LOC
6692,Brit hindufoorum,ORG
6693,Ramesh Kallidai,PER
6708,Klu Klux Klan,ORG
6718,Kallidai,PER
6733,Hindufoorum,ORG
6735,Euroopa komisjon,ORG
6749,Võrumaa teataja,ORG
6754,Nilsi,PER
6756,Meelis Masso,PER
6764,Nilsile,PER
6771,Masso,PER
6774,Nils,PER
6788,Nils,PER
6805,Masso,PER
6827,Masso,PER
6868,Nils,PER
6873,Nils,PER
6881,Ainar Koik,PER
6905,Koik,PER
6910,Vene põhjalaevastik,ORG
6913,Venemaa põhjalaevastik,ORG
6919,Vidjajevo,LOC
6952,Belgia,LOC
6955,Belgia,LOC
6957,Eesti välisministeerium,ORG
6962,Belgia,LOC
6963,Euroopa Liidu,ORG
6965,põhi politseiprefektuur,ORG
6971,Julia Garanža,PER
6972,sl Õhtulehele,ORG
6973,välisministeerium,ORG
6974,Mariann Sudakov,PER
6976,Belgia,LOC
6977,välisministeerium,ORG
6981,sl Õhtuleht,ORG
7222,Lang,PER
7223,Keskerakond,ORG
7225,Reformierakond,ORG
7227,Rein Lang,PER
7230,Keskerakond,ORG
7232,Eesti,LOC
7239,Jaak Aab,PER
7251,Lang,PER
7284,lang,PER
7319,Eesti politsei,ORG
7331,Eesti,LOC
7337,kommunikatsiooniministeerium,ORG
7360,Eesti,LOC
7367,Eesti,LOC
7375,justiitsministeerium,ORG
7381,Iisrael,LOC
7382,Palestiina,LOC
7384,Iisrael,LOC
7385,Ehu Olmert,PER
7389,Palestiina omavalitsus,ORG
7390,PO,ORG
7395,USA .,LOC
7398,Fatah,ORG
7399,Hamas,ORG
7404,Iisrael,LOC
7407,The Telegraph,ORG
7410,USA,LOC
7411,Condoleezza Rice,PER
7412,Iisrael,LOC
7413,Olmerti,PER
7414,PO,ORG
7415,Mahmu Abbas,PER
7421,Olmert,PER
7424,USA,LOC
7425,Georg W. Bush,PER
7427,Palestiina,LOC
7430,Bush,PER
7433,Ameerika,LOC
7438,Lähis-Ida,LOC
7440,USA,LOC
7441,Venemaa,LOC
7442,EL,ORG
7443,ÜRO,ORG
7449,Iisrael riik,LOC
7457,meka,LOC
7464,Hama,ORG
7465,Iisrael,LOC
7470,Palestiina,LOC
7477,Ameerika,LOC
7478,Iisrael,LOC
7483,Olmert,PER
7488,Iisrael,LOC
7496,Iisrael,LOC
7497,USA,LOC
7501,Jüri toomepuu,PER
7502,Eesti,LOC
7608,Andrus Öövel,PER
7622,Soome,LOC
7623,Rootsi,LOC
7624,Läti,LOC
7631,Ameerika ühendriik,LOC
7655,Ants Laaneots,PER
7659,Venemaa,LOC
7672,NATO,ORG
7683,Eesti,LOC
7697,Eesti,LOC
7701,Eesti,LOC
7714,Eesti vabariik,LOC
7719,Eesti,LOC
7721,Selle,PER
7722,Eesti,LOC
7723,Eesti vabariik,LOC
7729,Hispaania,LOC
7732,Mola,PER
7736,Madrid,LOC
7739,Madrid,LOC
7761,Eesti,LOC
7764,Stalin,PER
7767,Eesti,LOC
7775,riigikogu,ORG
7776,Eesti,LOC
7784,Nõukogu Liidu,LOC
7790,Eesti,LOC
7792,Eesti,LOC
7793,Lennart Meri,PER
7795,Eesti-Vene,LOC
7797,kõik,PER
7798,Eesti,LOC
7801,Eesti vabariik,LOC
7816,Eesti vabariik,LOC
7818,Eesti,LOC
7828,Vene Föderatsioon,LOC
7839,Eesti vabariik,LOC
7851,Eesti,LOC
7852,nõukogu,LOC
7856,Eesti,LOC
7883,Eesti,LOC
7890,Vene,LOC
7894,Eesti,LOC
7895,Vene Föderatsioon,LOC
7931,Eesti kaitsevägi,ORG
7932,politsei,ORG
7938,NATO,ORG
7954,Edgar Savisaar,PER
7960,Eesti,LOC
7965,SRÜ,ORG
7968,Stalin,PER
8021,vene,LOC
8024,vene,LOC
8090,Eesti,LOC
8093,Eesti,LOC
8095,Eesti,LOC
8143,Eesti,LOC
8147,Eesti kaitsevägi,ORG
8170,Eesti vabariik,LOC
8183,USA,LOC
8185,Iraak,LOC
8221,Ameerika,LOC
8227,Abu Ghraib,PER
8234,USA,LOC
8237,USA,LOC
8245,Eesti,LOC
8257,Kristus,PER
8259,Sparta,LOC
8265,Eesti,LOC
8280,Eesti,LOC
8286,Sinimägi,LOC
8287,Krivasoo,LOC
8289,Stalin,PER
8293,Narva,LOC
8305,Žukov,PER
8310,Oudova,LOC
8311,Peipsi järv,LOC
8367,Eesti Vabariik,LOC
8403,kaitseministeerium,ORG
8429,Raivo Palmaru,PER
8430,Eesti vabariik,LOC
8435,Eesti,LOC
8446,Lennart,PER
8447,Meri,LOC
8449,Eesti,LOC
8453,Nõukogu Liidu,LOC
8456,Eesti,LOC
8459,Eesti,LOC
8462,Eesti,LOC
8466,Eesti,LOC
8471,Vene Föderatsioon,LOC
8473,NATO,ORG
8486,Eesti,LOC
8501,Eesti vabariik,LOC
8531,Stalin,PER
8533,Eesti,LOC
8537,Eesti vabariik,LOC
8540,Lennart Meri,PER
8542,Trivimi Velliste,PER
8556,Ker saar,LOC
8560,Meri,PER
8562,Eesti vabariik,LOC
8572,Eesti,LOC
8589,Venemaa,LOC
8591,Vene,LOC
8592,Eesti,LOC
8596,vene,LOC
8599,Eesti,LOC
8606,Den za Dnjom,ORG
8608,argus ja Platts,ORG
8611,Vene,LOC
8615,Šveits,LOC
8617,Gunvor,ORG
8619,Vene,LOC
8620,Vladimir Putin,PER
8622,Gennadi Timtšenko,PER
8627,Eesti,LOC
8629,Kreml,ORG
8635,Den za Dnjom,ORG
8643,Venemaa,LOC
8648,Eesti,LOC
8652,Venemaa,LOC
8662,Vene,LOC
8706,Eesti Kaitseväg,ORG
8712,Eesti,LOC
8718,Eesti kaitsejõud,ORG
8721,kaitsejõud,ORG
8723,kaitseliit,ORG
8724,siseministeerium,ORG
8740,Eesti,LOC
8756,Eesti,LOC
8764,Eesti,LOC
8768,kultuur ja elu,ORG
8770,Toim,ORG
8774,Ester Tuiksool,PER
8785,riigikogu,ORG
8787,Arnold Kimber,PER
8788,Jaanus Marrandi,PER
8789,Rein Aidma,PER
8790,Heimar Lenk,PER
8791,Tiit Niilo,PER
8792,Ivar Padar,PER
8793,Marko Pomerants,PER
8794,Imre Sooäär,PER
8795,Tiit Tammsaar,PER
8797,Eesti Ekspress,ORG
8799,põllumajandusministeerium,ORG
8806,Karina Loi,PER
8811,roheline,ORG
8812,Ignalina,LOC
8817,rahvaliit,ORG
8818,roheline,ORG
8819,Marek Strandberg,PER
8825,Reformierakond,ORG
8826,Leedu,LOC
8847,Strandberg,PER
8856,Eesti Päevaleht,ORG
8861,Leedu,LOC
8866,Reformierakond,ORG
8878,Strandberg,PER
8881,Eesti Päevaleht Onlines,ORG
8886,Pärnu,LOC
8887,tervis paradiis,ORG
8893,tervis paradiis,ORG
8894,Riin Põldme,PER
8902,sl õhtuleht,ORG
8911,tervis paradiis,ORG
8916,Põldme,PER
8921,Pärnu haigla,ORG
8927,sl Õhtuleht,ORG
8933,Lõugas,PER
8946,Lõugas,PER
8947,Tartu ülikool,ORG
8949,Tartu Ülikool,ORG
8973,Postimees,ORG
8974,Eesti üliõpilane liit,ORG
9004,Laidmets,PER
9007,Postimees Online,ORG
9027,Rein Randver,PER
9038,riik teataja,ORG
9045,Eesti Meteoroloogia ja Hüdroloogia Instituut,ORG
9046,EMHI,ORG
9059,EMHI,ORG
9060,Jaan Saar,PER
9102,päästeamet,ORG
9114,päästeamet,ORG
9127,Tallinn,LOC
9128,Lasnamäe,LOC
9139,paavst,PER
9143,Paavst Benedictus XVI,PER
9144,Rooma,LOC
9161,paavst,PER
9182,Fox News,ORG
9183,Benedictus,PER
9195,Benedictu,PER
9198,Joseph Ratzingerina,PER
9211,paavst,PER
9226,paavst,PER
9229,Rooma,LOC
9231,Vatikan,LOC
9237,Vatikan,LOC
9239,Benedictu,PER
9252,Agostino Paravicin Baglian,PER
9267,Baglian,PER
9286,Maa,LOC
9295,Bagliani .,PER
9298,Johannes Paulus II,PER
9342,kesklinn,LOC
9360,Eesti Päevaleht,ORG
9363,Eesti Päevaleht Onlines,ORG
9384,Karmen Adov,PER
9419,Adov,PER
9436,Adov,PER
9450,Tartu,LOC
9457,Tartu,LOC
9463,Adov,PER
9475,Soome,LOC
9478,Tartu,LOC
9481,Soome,LOC
9483,Adov,PER
9491,Tartu linn,LOC
9501,Tartu,LOC
9506,riigikogu,ORG
9509,riigikogu,ORG
9511,Heiki Sibul,PER
9532,Sibul,PER
9534,Postimees,ORG
9554,Sibul,PER
9555,Ratas,PER
9556,Sõtnik,PER
9557,Kallo,PER
9559,Tallinn,ORG
9562,Tallinn,LOC
9563,Jüri Ratas,PER
9566,Olga Sõtniku,PER
9567,Kalev Kallo,PER
9572,Jüri Ratas,PER
9573,riigikogu,ORG
9576,Ratas,PER
9582,Ester Šank,PER
9583,Jüri Ratas,PER
9603,Tallinn linn,LOC
9606,Ratas,PER
9613,Olga Sõtniku,PER
9614,Kalev Kallo,PER
9619,Savisaar,PER
9622,Tallinn,LOC
9623,Edgar Savisaar,PER
9628,kaitseministeerium,ORG
9641,Savisaar,PER
9645,kaitseministeerium,ORG
9663,Tallinn linn,LOC
9672,varamaa kinnisvara OÜ,ORG
9679,Savisaar,PER
9689,Tallinn linn,LOC
9698,kaitseministeerium,ORG
9702,Tallinn linn,LOC
9705,Palts,PER
9720,Savisaar,PER
9721,kaitseministeerium,ORG
9728,Paul Keres,PER
9730,kaitseministeerium,ORG
9735,Savisaar,PER
9741,Jürgen,PER
9742,ligi,PER
9761,Jaak Aaviksoo,PER
9765,kaitseministeerium,ORG
9767,Savisaar,PER
9771,Tallinn linn,LOC
9786,Luik,PER
9790,Hans H Luige,PER
9792,Indrek Neivelt,PER
9794,Eesti,LOC
9795,Luige,PER
9797,Eesti arengufond,ORG
9799,Indrek Neivelt,PER
9800,Päevaleht,ORG
9801,Eesti,LOC
9819,Allar Martinson,PER
9831,Aku Sorainen,PER
9832,Elisa,PER
9833,Sami Seppänen,PER
9838,Luik,PER
9864,Olav Kivirand,PER
9868,Raul,PER
9874,Raul,PER
9882,Raul,PER
9885,Kivirand,PER
9905,Olav,PER
9919,Raul,PER
9940,Olav Kivirand,PER
9959,Olav Kivirand,PER
9964,politseiamet,ORG
9966,Indrek Raudjalg,PER
9970,Eesti,LOC
9979,Eesti,LOC
9980,Marina Kaljurand,PER
9981,Moskva,LOC
9985,kaljurand,PER
9987,Eesti,LOC
10000,Eesti,LOC
10009,Venemaa,LOC
10015,Moskva,LOC
10023,Venemaa,LOC
10025,Eesti,LOC
10044,Venemaa,LOC
10049,Kaljurand,PER
10050,politsei,ORG
10054,Raivo aeg,PER
10056,Norman Aas,PER
10069,Raivo aeg,PER
10080,Eesti politsei,ORG
10089,Postimees Online,ORG
10090,Rice,PER
10092,Iraan,LOC
10093,USA,LOC
10094,Condoleezza Rice,PER
10097,Egiptus,LOC
10098,Iraak,LOC
10102,Iraan,LOC
10106,Iraak,LOC
10111,BBC .,ORG
10112,Rice,PER
10114,Iraan,LOC
10115,Manoucher Mottak,PER
10118,Iraak,LOC
10119,USA,LOC
10121,Iraan,LOC
10124,Iraak,LOC
10126,Iraan,LOC
10129,Rice,PER
10134,Teheran,LOC
10136,Washington,PER
10139,Iraak,LOC
10142,Iraak,LOC
10145,Teheran,LOC
10150,Šarm el-Šeik,LOC
10153,KMA,ORG
10155,Faith Etiosa,PER
10156,kodakondsus - ja migratsiooniamet,ORG
10157,KMA,ORG
10159,Eesti,LOC
10161,Tallinn halduskohus,ORG
10169,Sl õhtuleht,ORG
10170,Tallinn halduskohus,ORG
10171,Jaanika Topkin,PER
10173,Faith Etiosa,PER
10174,Tallinn halduskohus,ORG
10175,KMA,ORG
10184,Harju maakohus,ORG
10186,Eesti,LOC
10198,sl Õhtuleht,ORG
10200,Rõtov,PER
10203,Igor Rõtov,PER
10207,Aivar Hundimägi,PER
10208,Meelis Mandel,PER
10209,Raimo ülaveri,PER
10210,äripäev,ORG
10231,äripäev,ORG
10234,Rõtov,PER
10254,äripäev,ORG
10260,Rõtov,PER
10261,Rõtov,PER
10262,Äripäev,ORG
10266,Bush,PER
10267,G8,ORG
10269,USA,LOC
10270,Georg Bush,PER
10272,G8,ORG
10277,Valge Maja,ORG
10278,Tony Fratto,PER
10295,Bush,PER
10303,Prantsusmaa,LOC
10304,Nicolas Sarkozy,PER
10306,AFP,ORG
10307,Lenta,ORG
10309,valge maja,ORG
10318,Dave McCormack,PER
10320,Heiligendamm,LOC
10323,Geoge Bush,PER
10324,Poola,LOC
10326,Bush,PER
10328,G8,ORG
10333,Šotimaa,LOC
10340,Tokyo,LOC
10344,Georg Bush,PER
10346,Saaremaa,LOC
10351,Saaremaa,LOC
10361,Marko,PER
10370,Piret,PER
10374,Saaremaa politsei,ORG
10379,Iraak,LOC
10381,Iraak,LOC
10383,Samarra,LOC
10393,BBC,ORG
10394,Deutsche Welle,ORG
10403,al-Qaida,ORG
10417,BBC,ORG
10434,Iraak,LOC
10437,Samarra,LOC
10441,Samarra,LOC
10445,USA,LOC
10451,imaam Ali al-Hadi,PER
10455,Hassan al-Askari,PER
10457,Narva politsei,ORG
10458,Tallinn,LOC
10460,Narva,LOC
10463,Sergei Rõssenkov,PER
10471,Tallinn,LOC
10491,transpordiamet,ORG
10494,Lõuna-Aafrika,LOC
10496,Lõuna-Aafrikat,LOC
10501,Johannesburg,LOC
10509,Helsingin Sanomat,ORG
10513,Okap,LOC
10514,KwalaZu-Natalin maakond,LOC
10515,Johannesburg,LOC
10525,Ženja,PER
10527,Harju maakohus,ORG
10531,Jevgeni Kazakov,PER
10535,Tallinn,LOC
10538,Eha Popova,PER
10540,Päevaleht Online,ORG
10543,Kazakovile,PER
10556,Kazakov,PER
10558,Tallinn,LOC
10568,Eesti Päevaleht Onlines,ORG
10569,Edgar,PER
10573,Villu Reiljan,PER
10577,Edgar savisaar,PER
10580,Eesti,LOC
10595,Reiljan,PER
10604,Tallinn linn,LOC
10643,Edgar,PER
10648,Tallinn,LOC
10649,Edgar Savisaar,PER
10656,Urmas Sõõrumaa,PER
10657,Oliver Kruuda,PER
10664,Toomas Annus,PER
10666,Lasnamäe,LOC
10668,Raivo Rand,PER
10670,Aivar Tuulberg,PER
10689,Eesti Ekspress,ORG
10696,jõhv linn,LOC
10698,jõhv vald linn küla,LOC
10699,Kose,PER
10707,häirekeskus,ORG
10720,Delfi ida politseiprefektuur,ORG
10721,Kristina kost,PER
10730,Oleg,PER
10743,Kose,PER
10755,Eesti,LOC
10758,valitsus,ORG
10761,Eesti,LOC
10763,ettevõtlus arendamine sihtasutus,ORG
10768,Eesti,LOC
10776,Eesti,LOC
10782,Eesti,LOC
10795,Mihkel Pärnoja,PER
10796,valitsus,ORG
10799,Eesti,LOC
10803,Tallinn,LOC
10806,Paet,PER
10807,Venemaa,LOC
10810,Urmas Paet,PER
10812,Venemaa,LOC
10816,Eesti,LOC
10817,Euroopa,LOC
10820,Euroopa,LOC
10825,Paet,PER
10826,välisministeerium,ORG
10828,paeti,PER
10830,Eesti,LOC
10839,Europe,LOC
10845,Istanbul,LOC
10848,Moldova,LOC
10849,Gruusia,LOC
10851,Paet,PER
10869,Venemaa,LOC
10871,Vladimir Putin,PER
10874,Euroopa,LOC
10877,Venemaa,LOC
10879,Euroopa,LOC
10883,Atlandi ookean,LOC
10884,Uural mäestik,LOC
10886,Kreml,ORG
10890,Venemaa,LOC
10897,keskkonnaministeerium,ORG
10899,Ülle Haraku,PER
10933,Harak,PER
10935,Eesti Päevaleht,ORG
10951,Eesti Päevaleht Onlines,ORG
10969,Priit Vene,PER
10986,Eesti Päevaleht,ORG
10999,Järvamaa,LOC
11000,Assotrans,ORG
11002,Hannes Künnapuu,PER
11017,Künnapuu,PER
11028,Eesti Päevaleht Onlines,ORG
11033,Tallinn,LOC
11046,Anton,PER
11050,Vene,LOC
11057,nõukogu,LOC
11063,Moskovskije Novosti,ORG
11064,Komsomolskaja Pravda,ORG
11069,NKVD,ORG
11073,Moskovskije Novost,ORG
11074,Natalja Pulina,PER
11075,Eesti,LOC
11081,Eesti Päevaleht,ORG
11086,Vene,LOC
11088,Eesti,LOC
11094,Hitleri-Saksamaa,LOC
11100,Eesti,LOC
11104,Vene,LOC
11105,Jurjevile,LOC
11106,Tartu,LOC
11110,Venemaa,LOC
11113,Komsomolskaja Pravda,ORG
11116,Galina Sapošnikova,PER
11121,Sapošnikova,PER
11126,Eesti,LOC
11129,Dem Petuhhov,PER
11141,Eesti,LOC
11147,NKVD,ORG
11150,Eesti Päevaleht Onlines,ORG
11151,lootsmann,PER
11154,Harju,LOC
11161,Harju,LOC
11162,Värner Lootsmann,PER
11183,lootsmann,PER
11201,Harjumaa,LOC
11231,Lootsmann,PER
11234,põhi politseiprefektuur,ORG
11240,Harjumaa,LOC
11246,Viimsi vald,LOC
11247,Tallinn linn,LOC
11256,Harju,LOC
11301,Postimees,ORG
11323,Postimees Online,ORG
11325,Harjumaa,LOC
11328,Tallinn,LOC
11329,Harjumaa,LOC
11336,Harjumaa,LOC
11337,aruküla,LOC
11339,Delfi OÜ Põhivõrk,ORG
11340,Kätlin Kruus,PER
11359,Eesti meteoroloogia ja hüdroloogia instituut,ORG
11362,Aruküla-Kallaveri,LOC
11365,Aruküla-Tapa,LOC
11370,Aruküla,LOC
11371,Kehra,LOC
11385,Harjumaa,LOC
11387,Aruküla,LOC
11405,Kätlin Kruus,PER
11409,Tallinn,LOC
11414,Falck,ORG
11419,Falck,ORG
11421,Tallinn,LOC
11429,Falck,ORG
11459,Võrumaa,LOC
11460,Uhtjärv ürgorg nõiariik,ORG
11461,Aivo Värton,PER
11462,Eesti,LOC
11494,Eesti Päevaleht,ORG
11504,Aivo Värton,PER
11506,Eesti,LOC
11515,Eesti Päevaleht Online,ORG
11519,haridus - ja teadusministeerium,ORG
11524,haridusministeerium,ORG
11528,õpilasesindus liit,ORG
11545,Katri Raik,PER
11561,Keskerakond,ORG
11568,Keskerakond,ORG
11570,Tartu,LOC
11577,Tallinn,LOC
11579,Keskerakond,ORG
11585,Toomas Vitsut,PER
11614,Vitsut,PER
11618,Savisaar,PER
11623,Savisaar,PER
11638,Vitsut,PER
11643,Ameerika,LOC
11646,Kesk,ORG
11650,Savisaar,PER
11655,Vitsut Savisaar,PER
11707,Mutli,PER
11744,Keskerakond,ORG
11746,Andra Olm,PER
12093,SAS,ORG
12095,Vilnius,LOC
12097,Skandinaavia,LOC
12098,SAS,ORG
12102,Vilnius,LOC
12111,Taani raadio,ORG
12114,Kopenhaagen,LOC
12115,Palanga,LOC
12121,Aalborg,LOC
12125,SAS,ORG
12141,Kopenhaagen,LOC
12148,Leedu,LOC
12150,SAS,ORG
12162,Vilnius,LOC
12175,Rootsi,LOC
12176,Dagens Nyheter,ORG
12202,SAS,ORG
12203,Vilnius,LOC
12208,Läti,LOC
12210,Läti,LOC
12211,Valdis Zatlers,PER
12223,Läti,LOC
12239,Läti Delfi,ORG
12240,Zatlers,PER
12242,Aigars Kalvitis,PER
12260,Kalvitis,PER
12274,Läti,LOC
12275,Ivar Godamnis,PER
12280,Läti,LOC
12301,Godmanis,PER
12318,Postimees,ORG
12325,Tallinn,LOC
12337,Postimees,ORG
12360,Põhja-Eest regionaalhaigla,ORG
12363,Vassili Novak,PER
12376,Novak,PER
12377,tarbija 24,ORG
12399,Tartu Maaülikool,ORG
12400,Mall Vaasa,PER
12408,tarbija 24,ORG
12409,Tartu,LOC
12414,TÜ kliinikum,ORG
12416,politseiamet,ORG
12423,Võru,LOC
12429,Helle,PER
12436,Helle,PER
12437,Võru,LOC
12448,sl õhtuleht,ORG
12457,Põlvamaa,LOC
12458,Lahe vald,LOC
12460,Helle,PER
12470,Helle,PER
12476,Helle,PER
12485,Helle,PER
12497,Helle,PER
12504,sl Õhtuleht,ORG
12506,Kopli,PER
12508,Tallinn,LOC
12539,Harjumaa,LOC
12541,Raplamaa,LOC
12543,RMK,ORG
12544,Harjumaa,LOC
12545,Kuusalu,LOC
12546,Padise,LOC
12547,Anija vald,LOC
12551,Eesti,LOC
12571,Eesti,LOC
12575,Arlet Martinson,PER
12592,Martinson,PER
12605,ATV,ORG
12624,Martinson,PER
12638,Märjamaa vald,LOC
12644,Valgamaa,LOC
12678,Eesti,LOC
12713,Martinson,PER
12716,Alar Velleste,PER
12744,keskkonnainspektsioon,ORG
12756,keskkonnainspektsioon,ORG
12775,Martinson,PER
12798,Martinson,PER
12807,Harjumaa,LOC
12809,Raplamaa,LOC
12825,autoregistrikeskus,ORG
12837,keskkonnaministeerium,ORG
12857,Gruusia,LOC
12862,Gruusia,LOC
12863,Mihhail Saakašvili,PER
12876,Saakašvili,PER
12878,ETV24,ORG
12891,Gruusia,LOC
12898,sots,ORG
12899,Keskerakond,ORG
12900,Tallinn,LOC
12903,Keskerakond,ORG
12905,Tallinn,LOC
12913,Tallinn,LOC
12918,Keskerakond,ORG
12921,Keskerakond,ORG
12924,Keskerakond,ORG
12930,Savisaar,PER
12938,Keskerakond,ORG
12952,Tallinn,LOC
12954,Ida-Viru,LOC
12957,Ventspils,LOC
12963,Ventspils,LOC
12968,Juske,PER
12969,Norra kirik,ORG
12971,Norra kirik,ORG
12998,Iltalehti,ORG
13022,Arne Gronningsäter,PER
13031,Norra,LOC
13037,Norra,LOC
13041,Ida-Virumaa,LOC
13079,Iisaku,LOC
13090,Kohtla-Järve,LOC
13099,kanep,LOC
13112,Põhja-Ameerika,LOC
13115,USA,LOC
13117,Kanada,LOC
13124,Toronto,LOC
13125,Ottawa,LOC
13126,Montreal,LOC
13135,Kanada,LOC
13139,ETV24,ORG
13145,USA,LOC
13149,Chicago,LOC
13152,Michigan,LOC
13153,Wisconsin osariik,LOC
13156,roheline,ORG
13159,Eestimaa roheline,ORG
13162,Tallegg,LOC
13186,Marek Strandberg,PER
13187,roheline,ORG
13226,roheline,ORG
13240,Strandberg,PER
13242,Raad vald,LOC
13245,Soome,LOC
13246,Nokia linn,LOC
13254,Raad vald,LOC
13256,Eesti,LOC
13259,Strandberg,PER
13260,Heinz Valk,PER
13264,Heinz valk,PER
13308,Valk,PER
13309,ETV,ORG
13320,Eesti,LOC
13322,valk,PER
13336,Eesti riik,LOC
13344,Valk,PER
13349,Toomas Hendrik Ilves,PER
13366,Valk,PER
13368,Ilves,PER
13382,Eesti,LOC
13386,päts,PER
13388,USA,LOC
13397,Utah osariik,LOC
13400,Salt,LOC
13401,Lake City,LOC
13403,Wasatch mägi,LOC
13423,Eesti,LOC
13428,justiitsministeerium,ORG
13443,Jannsen,PER
13445,Friedrich Kreutzwald,PER
13447,Georg Lurich,PER
13449,Konstantin Päts,PER
13462,Konstantin Päts,PER
13463,Adolf Hitler,PER
13468,Eesti ekspress,ORG
13472,Harry tuul,PER
13484,tuul,PER
13485,Viljandi,LOC
13486,Ants Pajumäg,PER
13489,Eesti päevaleht,ORG
13510,tuul,PER
13527,tuul,PER
13572,Põhja-Eest regionaalhaigla,ORG
13573,Mustamägi,LOC
13579,Mõisaküla linn,LOC
13591,Mõisaküla,LOC
13601,Sakala,ORG
13610,Ervin Tamberg,PER
13624,Helve Visnapuu,PER
13644,USA,LOC
13647,USA kohus,ORG
13648,Cape Codis,LOC
13667,Boston Globe,ORG
13676,David Atkinson,PER
13687,Venemaa eriolukord ministeerium,ORG
13697,Interfax,ORG
13698,Venemaa,LOC
13714,Pärnu Postimees,ORG
13722,Maido,PER
13725,Maido,PER
13735,Maido,PER
13750,Karadži & # 263 ; i,PER
13753,Bosnia politsei,ORG
13756,Bosnia,LOC
13758,Radovan Karadži & # 263 ; i,PER
13760,BBC,ORG
13763,Karadži,PER
13768,Eesti Päevaleht Online,ORG
13769,Bosnia,LOC
13771,Karadži & # 263 ; il,PER
13773,Ratko Mladi & # 263 ; il,PER
13786,Haag sõjakuritegu tribunal,ORG
13787,Karadž,PER
13794,Bosnia,LOC
13796,Karadži & # 263 ; ile,PER
13798,Srebrenica,LOC
13803,Bosnia,LOC
13806,Ljiljana Zelen Karadži,PER
13811,Karadž & # 263 ; i,PER
13815,Eesti Päevaleht Onlines,ORG
13837,Pinnacle,ORG
13843,Poola,LOC
13871,Hiina,LOC
13884,Eesti,LOC
13885,Ameerika,LOC
13893,maripuu,PER
13897,Maret Maripuu,PER
13898,Põhja-Eest regionaalhaigla,ORG
13910,Eesti Ekspress,ORG
13913,Euroopa regionaalareng fond,ORG
13922,Eesti ekspress,ORG
13923,Rakvere,LOC
13925,Rakvere,LOC
13932,Brüssel,LOC
13933,Euroopa Liidu,ORG
13937,Eesti,LOC
13939,Rakvere linn,LOC
13941,Euroopa,LOC
13945,Delfi Rakvere linnavalitsus,ORG
13946,Jaadla,PER
13947,London,LOC
13948,Nicky Gavron,PER
13949,Helsingi,LOC
13950,Pekka Saur,PER
13961,Rakvere,LOC
14006,Eesti patsient esindusühing,ORG
14007,EPE,ORG
14019,Eesti Päevaleht,ORG
14041,EPE,ORG
14042,Anne Veskimeister,PER
14043,EPE,ORG
14065,Veskimeister,PER
14075,EPE,ORG
14093,Põhja-Tallinn linnaosa,LOC
14094,Kai Keller,PER
14113,Keller,PER
14132,Keller,PER
14133,Põhja-Tallinn,LOC
14186,Põltsamaa linnavalitsus,ORG
14188,Kaire Bubnis,PER
14189,Põltsamaa linnavalitsus,ORG
14211,Bubnis,PER
14212,sotsiaalministeerium,ORG
14240,Sirlis Sõmer-Kull,PER
14265,Aleksandr,PER
14266,Anastassia,PER
14270,Aleksandr,PER
14271,Markus,PER
14275,Anastassia,PER
14276,Laura,PER
14279,siseministeerium,ORG
14282,Eesti,LOC
14303,Aleksander / Alexander / Aleksandr,PER
14304,Markus / Marcus,PER
14305,Martin / Marthin,PER
14306,Artjom,PER
14307,Rasmus,PER
14308,Kristian / Kristjan,PER
14309,Oskar / Oscar,PER
14310,Mattias / Matthias,PER
14314,Anastasia / Anastassia / Anastasija,PER
14315,Laura,PER
14316,Lisete / Lisette / Lisett,PER
14317,Anete / Anette,PER
14318,Viktoria,PER
14319,Maria,PER
14320,Carolin / Caroline / Karolina,PER
14321,Sandra,PER
14322,Annabel / Annabell .,LOC
14348,Eesti,LOC
14364,Kuressaare,LOC
14375,Kuressaare haigla,ORG
14376,Reet Tuisk,PER
14482,Kuressaare haigla,ORG
14506,Ergma,PER
14514,Tartumaa,LOC
14522,Tartumaa vald,LOC
14541,Rannu,LOC
14542,Konguta,LOC
14543,Rõngu,LOC
14544,Elva,LOC
14545,Nõo,LOC
14546,Kambja,LOC
14547,Ülenurme,LOC
14548,Meeksi,LOC
14549,Tähtvere,LOC
14550,Puurmani,LOC
14551,Hummuli,LOC
14552,Õru,LOC
14553,Puka vald,LOC
14555,Rannu vald,LOC
14558,Riigikogu,ORG
