,Lemma,Tag
1696,Toivo Jürgenson,PER
1697,ootama,
1698,edelaraudtee,ORG
1699,lõpp,
1700,rongiliiklus,
1701,korraldamine,
1702,kuid,
1703,eelarve,
1704,nägema,
1705,piires,
1706,“,
1707,olema,
1708,edelaraudtee,ORG
1709,miljon,
1710,",",
1711,lausuma,
1712,Jürgenson,PER
1713,esmaspäev,
1714,tagandama,
1715,Jüri Kuusik,PER
1716,Edelaraudtee,ORG
1717,saama,
1718,Henn Ruuben,PER
1719,tahtma,
1720,enamik,
1721,edasi,
1722,.,
1723,see,
1724,olema,
1725,nõus,
1726,kui,
1727,valitsus,
1728,",",
1729,kunagi,
1730,võimalik,
1731,ka,
1732,",",
1733,kuni,
1734,reisijatevedu,
1735,",",
1736,lausuma,
1737,Ruuben,PER
1738,tema,
1739,loogiline,
1740,et,
1741,pool,
1742,otstarbekam,
1743,buss,
1744,",",
1745,mitte,
1746,suur,
1747,nagu,
1748,nädal,
1749,.,
1750,London,LOC
1751,dokumendivõltsija,
1752,Tai,LOC
1753,vahistama,
1754,Alžeeria,LOC
1755,mees,
1756,kes,
1757,seotus,
1758,august,
1759,London,LOC
1760,pommirünnak,
1761,Atamnia Yacine,PER
1762,33,
1763,arreteerima,
1764,Bangkok,LOC
1765,tema,
1766,süüdistus,
1767,prantsuse,LOC
1768,Hispaania,LOC
1769,omamine,
1770,viisatähtaeg,
1771,",",
1772,ETV Online,ORG
1773,mees,
1774,ka,
1775,London,LOC
1776,52,
1777,surm,
1778,pommirünnak,
1779,varustamine,
1780,.,
1781,kargama,
1782,Jürgenson,PER
1783,.,
1784,opositsioon,
1785,tagandama,
1786,teede-ja,
1787,Toivo Jürgenson,PER
1788,riigikogu,
1789,läbi,
1790,kritiseerima,
1791,poliitik,
1792,minister,
1793,Reformierakond,ORG
1794,esimees,
1795,Jürgen Ligi,PER
1796,“,
1797,Toivo Jürgenson,PER
1798,tegema,
1799,",",
1800,olema,
1801,viga,
1802,seotud,
1803,mitteinformeerimine,
1804,see,
1805,et,
1806,tegema,
1807,tema,
1808,pärast,
1809,”,
1810,Ligi,PER
1811,Eesti Päevaleht,ORG
1812,.,
1813,sõna,
1814,saama,
1815,nõus,
1816,minister,
1817,parlament,
1818,",",
1819,ei,
1820,ligi,
1821,kroon,
1822,Edelaraudtee,ORG
1823,.,
1824,Jürgenson,PER
1825,amet,
1826,siiski,
1827,koalitsioon,
1828,tema,
1829,poolt,
1830,42,
1831,",",
1832,süüdistama,
1833,peamiselt,
1834,reisijatevedu,
1835,ja,
1836,Kagu-Eest,LOC
1837,liikumisvõimalus,
1838,.,
1839,tõrjuma,
1840,Jürgenson,PER
1841,",",
1842,1.,
1843,",",
1844,lõpma,
1845,edelaraudtee,ORG
1846,pidama,
1847,suutma,
1848,probleem,
1849,ära,
1850,.,
1851,sõna,
1852,eelarve,
1853,raha,
1854,uus,
1855,kui,
1856,teede-ehitus,
1857,teehooldus,
1858,.,
1859,üks,
1860,ega,
1861,küla,
1862,tohtima,
1863,transporditeenus,
1864,”,
1865,tema,
1866,opositsioon,
1867,Jürgenson,PER
1868,ka,
1869,põhimõttelage,
1870,",",
1871,monopol,
1872,ja,
1873,kallis,
1874,kaadripoliitika,
1875,NATO,ORG
1876,leidma,
1877,uraan,
1878,ÜRO keskkonnaprogramm,ORG
1879,UNEP,ORG
1880,ütlema,
1881,",",
1882,Šveits,LOC
1883,",",
1884,uurima,
1885,Kosovo,LOC
1886,vaesustatud,
1887,sisaldav,
1888,NATO,ORG
1889,",",
1890,see,
1891,kogus,
1892,rikastama,
1893,.,
1894,UNEP,ORG
1895,olema,
1896,236,
1897,nii,
1898,",",
1899,laskemoon,
1900,saama,
1901,ohtlikum,
1902,ainult,
1903,uraan,
1904,laskemoon,
1905,suurem,
1906,uraan,
1907,eraldama,
1908,töötlemine,
1909,ja,
1910,kasutama,
1911,.,
1912,jääma,
1913,vähem,
1914,uraan,
1915,235,
1916,vaesustatud,
1917,",",
1918,see,
1919,tihedus,
1920,kasutama,
1921,ja,
1922,.,
1923,UNEP,ORG
1924,Michael Williams,PER
1925,",",
1926,Ida-Šveitsis,LOC
1927,Spiez,
1928,ei,
1929,NATO,ORG
1930,plutoonium,
1931,see,
1932,valima,
1933,teine,
1934,viis,
1935,Euroopa,LOC
1936,",",
1937,Kosovo,LOC
1938,analüüsima,
1939,“,
1940,võima,
1941,kinnitama,
1942,et,
1943,leidma,
1944,U-236,
1945,”,
1946,Williams,PER
1947,Ülemaailmne tervishoiuorganisatsioon,ORG
1948,WHO,ORG
1949,ja,
1950,UNEP,ORG
1951,tegev,
1952,olema,
1953,leid,
1954,andma,
1955,UNEP,ORG
1956,oma,
1957,Kosovo,LOC
1958,algus,
1959,kui,
1960,vähk,
1961,rahusõdur,
1962,Euroopa,LOC
1963,vaesustatud,
1964,laskemoon,
1965,.,
1966,ekspert,
1967,340,
1968,-,
1969,vesi,
1970,ja,
1971,",",
1972,NATO,ORG
1973,pihta,
1974,hoone,
1975,Jugoslaavia,LOC
1976,auto,
1977,Vaesustatu,
1978,laskemoon,
1979,leidma,
1980,koha,
1981,uuritus,
1982,eestlane,
1983,Inglismaa,LOC
1984,.,
1985,kurjategija,
1986,Inglismaa,LOC
1987,",",
1988,pidama,
1989,Eesti,LOC
1990,mees,
1991,röövel,
1992,kolm,
1993,20aastane,
1994,",",
1995,York,LOC
1996,lõpp,
1997,kuritegu,
1998,järel,
1999,kinni,
2000,Eesti,LOC
2001,",",
2002,Oliver,PER
2003,kirjutama,
2004,sl õhtuleht,ORG
2005,viimane,
2006,olema,
2007,Eesti,LOC
2008,pätt,
2009,juveeliäri,
2010,Euroopa,LOC
2011,nii,
2012,Saksamaa,LOC
2013,ka,
2014,Austria,LOC
2015,aga,
2016,näide,
2017,Prantsusmaa,LOC
2018,Pariis,LOC
2019,kus,
2020,saak,
2021,väärisese,
2022,miljon,
2023,väärtus,
2024,Pakistan,LOC
2025,maavärin,
2026,pühapäev,
2027,Pakistan,LOC
2028,tugev,
2029,",",
2030,tõuge,
2031,mõõtma,
2032,magnituud,
2033,esialgu,
2034,teade,
2035,tõuge,
2036,purustus,
2037,ohver,
2038,laupäev,
2039,Lõuna-Aasiat,LOC
2040,maavärin,
2041,mõningas,
2042,hukkuma,
2043,30000,
2044,",",
2045,olema,
2046,kord,
2047,",",
2048,ETV Online,ORG
2049,sada,
2050,inimene,
2051,lähenev,
2052,eel,
2053,peavari,
2054,toit,
2055,arstiabi,
2056,rahvusvaheline,
2057,ja,
2058,riik,
2059,asuma,
2060,Pakistan,LOC
2061,eriti,
2062,kannatama,
2063,Kashmir,LOC
2064,",",
2065,ja,
2066,ning,
2067,esmatarvilik,
2068,.,
2069,Kesk-Rootsis,LOC
2070,Karlstadis,LOC
2071,lennujaam,
2072,reisija,
2073,töötaja,
2074,sest,
2075,SAS,ORG
2076,teatama,
2077,enesetapu-pommipanija,
2078,.,
2079,esindaja,
2080,otsima,
2081,enesetaputerrorist,
2082,vaid,
2083,mahajäetud,
2084,",",
2085,ETV Online,ORG
2086,põhjalik,
2087,järel,
2088,siiski,
2089,leidma,
2090,Värmland maakond,LOC
2091,Karlsta,LOC
2092,pealinn,
2093,Stockholm,LOC
2094,kilomeeter,
2095,lääs,
2096,Sealset,
2097,läbima,
2098,ligikaudu,
2099,reisija,
2100,enamus,
2101,tegema,
2102,lend,
2103,selline,
2104,olema,
2105,New York,LOC
2106,avama,
2107,inimorganism,
2108,kus,
2109,väljas,
2110,inimkeha,
2111,.,
2112,saama,
2113,22,
2114,terve,
2115,ning,
2116,see,
2117,eraldi,
2118,260,
2119,puretu,
2120,.,
2121,saama,
2122,üks,
2123,sama,
2124,eri,
2125,.,
2126,Kukumägi,PER
2127,Remsu,PER
2128,murdma,
2129,näitleja,
2130,Arvo Kukumägi,PER
2131,võimalus,
2132,et,
2133,võima,
2134,Olev Remsu,PER
2135,ära,
2136,.,
2137,ei,
2138,näitleja,
2139,et,
2140,andma,
2141,kui,
2142,aasta,
2143,tegema,
2144,„,
2145,elus,
2146,ETV,ORG
2147,.,
2148,kui,
2149,päev,
2150,Remsu,PER
2151,tagurpidi,
2152,",",
2153,olema,
2154,organiseerima,
2155,aga,
2156,kinni,
2157,kes,
2158,tegema,
2159,”,
2160,Kukumägi,PER
2161,teater,ORG
2162,muusika,
2163,kino,
2164,viimane,
2165,.,
2166,tõmbama,
2167,ähvardus,
2168,võrra,
2169,ja,
2170,",",
2171,kuigi,
2172,setu,
2173,ütlema,
2174,et,
2175,natuke,
2176,laskma,
2177,ei,
2178,tema,
2179,istuma,
2180,",",
2181,sl õhtuleht,ORG
2182,„,
2183,ei,
2184,film,
2185,lihtsalt,
2186,hunnik,
2187,”,
2188,Kukumägi,PER
2189,miks,
2190,film,
2191,meeldima,
2192,Remsu,PER
2193,tema,
2194,",",
2195,film,
2196,näitamine,
2197,jaoks,
2198,kuid,
2199,see,
2200,„,
2201,raha,
2202,”,
2203,Eesti televisioon,ORG
2204,müüma,
2205,Remsu,PER
2206,Kukumäg,PER
2207,",",
2208,mees,
2209,iialgi,
2210,poole,
2211,pöörduma,
2212,olema,
2213,selg,
2214,klatšima,
2215,„,
2216,olema,
2217,kriminaalne,
2218,",",
2219,olema,
2220,kriminaalne,
2221,",",
2222,kommenteerima,
2223,Kukumäg,PER
2224,.,
2225,heitma,
2226,Remsu Kukumägile,PER
2227,liigne,
2228,.,
2229,olema,
2230,dokumentaalfilm,
2231,eest,
2232,küsima,
2233,mis,
2234,tava,
2235,Blair,PER
2236,loobuma,
2237,EL,ORG
2238,.,
2239,Brit,LOC
2240,Tony Blair,PER
2241,valmis,
2242,iga-aastane,
2243,Euroopa Liidu,ORG
2244,",",
2245,tema,
2246,Margaret Thatcher,PER
2247,aasta,
2248,Brüssel,LOC
2249,kauplema,
2250,tänu,
2251,vältima,
2252,Suurbritannia,LOC
2253,euroliit,ORG
2254,massiline,
2255,.,
2256,olema,
2257,tõsine,
2258,Blairile,PER
2259,Brit välisministeerium,ORG
2260,liikmesriik,
2261,poolt,
2262,Brit,LOC
2263,olema,
2264,üks,
2265,takistus,
2266,euroliit,ORG
2267,kokku,
2268,ajavahemik,
2269,2007,
2270,2013,
2271,teatama,
2272,The Telegraph,ORG
2273,Suurbritannia,LOC
2274,iga,
2275,Brüssel,LOC
2276,umbes,
2277,miljard,
2278,(,
2279,miljard,
2280,),
2281,opositsiooniline,
2282,partei,
2283,Blair,PER
2284,allaandmine,
2285,",",
2286,konservatiiv,
2287,Blair,PER
2288,olema,
2289,kinnitama,
2290,et,
2291,loobumine,
2292,mõeldav,
2293,juht,
2294,kui,
2295,Prantsusmaa,LOC
2296,reformima,
2297,Pariis,LOC
2298,ühine,
2299,(,
2300,CAP,ORG
2301,.,
2302,Pariis,LOC
2303,järeleandmine,
2304,ei,
2305,.,
2306,Jack Straw,PER
2307,andma,
2308,alamkoda,
2309,see,
2310,et,
2311,säilima,
2312,juht,
2313,kui,
2314,Prantsusmaa,LOC
2315,tegema,
2316,järeleandmine,
2317,osas,
2318,„,
2319,olema,
2320,põhjus,
2321,see,
2322,olema,
2323,põllumajanduspoliitika,
2324,ebakõla,
2325,.,
2326,mina,
2327,tagasimakse,
2328,maksma,
2329,veel,
2330,peale,
2331,euroliit,ORG
2332,",",
2333,mina,
2334,juba,
2335,",",
2336,ütlema,
2337,Blair,PER
2338,ärimees,
2339,juuni,
2340,Blair,PER
2341,ettepanek,
2342,mis,
2343,külmutama,
2344,briti,LOC
2345,suurus,
2346,.,
2347,õpetaja,
2348,õige,
2349,.,
2350,veerand,
2351,õpetaja,
2352,haridusministeerium,
2353,tulemus,
2354,saatma,
2355,.,
2356,11,
2357,tegema,
2358,uuring,
2359,",",
2360,14,
2361,erialane,
2362,ja,
2363,protsent,
2364,aine,
2365,pedagoog,
2366,ei,
2367,nõue,
2368,kirjutama,
2369,Postimees,ORG
2370,järelevalvearuanne,
2371,",",
2372,probleem,
2373,olema,
2374,oluline,
2375,täiend,
2376,ja,
2377,.,
2378,olema,
2379,järelevalvetalitus,
2380,Hille Vooremägi,PER
2381,see,
2382,et,
2383,olema,
2384,kõrgharidus,
2385,valdkond,
2386,kutseõpetaja,
2387,õppekava,
2388,.,
2389,tulemus,
2390,alla,
2391,see,
2392,et,
2393,osa,
2394,eraõppeasutus,
2395,eriti,
2396,tulemus,
2397,suunas,
2398,konkreetne,
2399,-,
2400,R-Stamp,ORG
2401,Tallinn,LOC
2402,”,
2403,Vooremäe,PER
2404,riik,
2405,saama,
2406,viletsam,
2407,Põltsamaa kodu,ORG
2408,ja,
2409,põllumajanduskool,ORG
2410,kus,
2411,ei,
2412,33,
2413,kutseõpetaja,
2414,27,
2415,üldharidusaine,
2416,.,
2417,direktor,
2418,Tambet Valdma,PER
2419,pidama,
2420,kool,
2421,lugu,
2422,väga,
2423,oma,
2424,spetsialist,
2425,praktik,
2426,kes,
2427,pruukima,
2428,ainevaldkond,
2429,tasku,
2430,.,
2431,kaasama,
2432,kinnitama,
2433,tööandja,
2434,tööturunõunik,
2435,Thor-Sten Vertmann,PER
2436,tema,
2437,olema,
2438,eriala,
2439,mis,
2440,kõik,
2441,erialane,
2442,nõudma,
2443,aeg,
2444,.,
2445,haridusministeerium,ORG
2446,-,
2447,täiskasvanuharidus,
2448,juhataja,
2449,Andres Pung,PER
2450,",",
2451,kutsekooliõpetaja,
2452,kriteerium,
2453,leebem,
2454,tooma,
2455,rohkem,
2456,ala,
2457,.,
2458,kord,
2459,võima,
2460,küll,
2461,töötama,
2462,kui,
2463,olema,
2464,kolm,
2465,töötama,
2466,eriala,
2467,jätkama,
2468,ka,
2469,kõrvalt,
2470,põhikoht,
2471,tegev,
2472,",",
2473,olema,
2474,haridus,
2475,pidama,
2476,320,
2477,pikkune,
2478,.,
2479,tunduma,
2480,et,
2481,osa,
2482,küll,
2483,ülepingutatud,
2484,see,
2485,saama,
2486,vähendama,
2487,”,
2488,Pung,PER
2489,15aastane,
2490,Leedu,LOC
2491,tapja,
2492,tabama,
2493,Leedu,LOC
2494,Visaginas,LOC
2495,politsei,
2496,kaks,
2497,",",
2498,kahtlustama,
2499,koolipoiss,
2500,.,
2501,klass,
2502,Aleksei Selivanov,PER
2503,kõri,
2504,rohke,
2505,-,
2506,lõikehaav,
2507,leidma,
2508,õhtu,
2509,poiss,
2510,tapma,
2511,kodu,
2512,.,
2513,pidama,
2514,mõrv,
2515,kinni,
2516,17aastane,
2517,Visaginas,LOC
2518,.,
2519,tema,
2520,nähtavasti,
2521,tellija,
2522,teine,
2523,täideviija,
2524,kinnipeetud,
2525,oma,
2526,üles,
2527,.,
2528,Visaginas politsei,ORG
2529,taga,
2530,kaks,
2531,osalenu,
2532,esialgne,
2533,tapma,
2534,poiss,
2535,tüdruk,
2536,.,
2537,kuritegu,
2538,olema,
2539,Visaginas,LOC
2540,haarama,
2541,.,
2542,kartma,
2543,laps,
2544,saatma,
2545,Leedu,LOC
2546,linn,
2547,Visaginas,LOC
2548,mis,
2549,20,
2550,tagasi,
2551,Ignalina,LOC
2552,",",
2553,see,
2554,alaealine,
2555,.,
2556,kalamees,
2557,taas,
2558,Peipsi,LOC
2559,.,
2560,Peipsi,LOC
2561,pühapäev,
2562,häda,
2563,kalamees,
2564,kes,
2565,saamine,
2566,vajama,
2567,Järvejäässe,
2568,läänetuul,
2569,Peipsi Eesti,LOC
2570,kümme,
2571,200,
2572,laiune,
2573,",",
2574,jääma,
2575,meeter,
2576,kaks,
2577,kaugus,
2578,.,
2579,piirivalveamet,ORG
2580,ütlema,
2581,BNS,ORG
2582,et,
2583,tooma,
2584,hõljuk,
2585,Kauks,LOC
2586,ära,
2587,kalur,
2588,kuid,
2589,paiku,
2590,teade,
2591,hulgast,
2592,.,
2593,Pala vald,LOC
2594,rand asula,LOC
2595,olema,
2596,poole,
2597,jääma,
2598,50,
2599,60,
2600,.,
2601,16,
2602,piirivalve,
2603,kohalik,
2604,oma,
2605,see,
2606,maal,
2607,.,
2608,sõna,
2609,olukord,
2610,jaoks,
2611,ei,
2612,ja,
2613,sujuv,
2614,.,
2615,täiesti,
2616,olema,
2617,põlev,
2618,ning,
2619,ootama,
2620,kütus,
2621,väljapõlemine,
2622,.,
2623,ja,
2624,vedelkütus,
2625,plahvatus,
2626,ei,
2627,võimalik,
2628,terminal,
2629,ega,
2630,terminal,
2631,laev,
2632,",",
2633,juba,
2634,mõju,
2635,keskkond,
2636,Eesti,LOC
2637,ja,
2638,maine,
2639,”,
2640,turvafirma,
2641,esimees,
2642,Aleksander Kaspin,PER
2643,saadetud,
2644,.,
2645,Kaspin,PER
2646,",",
2647,ilma,
2648,korraldama,
2649,poolt,
2650,Lilto,ORG
2651,tellima,
2652,tegema,
2653,ja,
2654,",",
2655,see,
2656,sisaldama,
2657,ettepanek,
2658,ja,
2659,turvalisus,
2660,.,
2661,terminal,
2662,",",
2663,töötlema,
2664,ohtlik,
2665,nagu,
2666,olema,
2667,identne,
2668,turvaplaan,
2669,kus,
2670,killustik,
2671,”,
2672,Veetee amet,ORG
2673,suhe,
2674,Malle Lõhmus,PER
2675,Eesti ekspress,ORG
2676,et,
2677,poole,
2678,pöörduma,
2679,riigikogu,ORG
2680,Olev Laanjärv,PER
2681,kes,
2682,seisukoht,
2683,Kaspin,PER
2684,tooma,
2685,.,
2686,praegu,
2687,kiri,
2688,seisukoht,
2689,vastamine,
2690,olema,
2691,pärast,
2692,”,
2693,kingsepp,PER
2694,põhjus,
2695,ära,
2696,.,
2697,Arnold Rüütel,PER
2698,Veljo Kingsepale,PER
2699,andmine,
2700,Eesti,LOC
2701,mahakiskumine,
2702,1980.,
2703,.,
2704,härrasmees,
2705,tunnustus,
2706,pikaajaline,
2707,tulemuslik,
2708,oma,
2709,juhtimine,
2710,”,
2711,Postimees Online,ORG
2712,kantselei,
2713,suhe,
2714,Eero Raun,PER
2715,raun,PER
2716,kuuluma,
2717,andmine,
2718,vastavalt,
2719,seadus,
2720,juht,
2721,kui,
2722,taotlemine,
2723,esitama,
2724,mittevastav,
2725,või,
2726,teenetemärk,
2727,saama,
2728,",",
2729,mingi,
2730,ei,
2731,.,
2732,Kingsepa,PER
2733,Mäetaguse vald,LOC
2734,üks,
2735,kohta,
2736,tulu,
2737,üks,
2738,vald,
2739,Eesti,LOC
2740,olümpiasangar,
2741,!,
2742,ning,
2743,treener,
2744,tervitama,
2745,president,
2746,Arnold Rüütel,PER
2747,kes,
2748,sportlane,
2749,tänu,
2750,saama,
2751,Eesti,LOC
2752,tundma,
2753,võidurõõm,
2754,uhkustunne,
2755,presidendipere,
2756,ihukaitsja,
2757,kui,
2758,turvama,
2759,vaid,
2760,Eesti,LOC
2761,ja,
2762,president,
2763,ametisolev,
2764,",",
2765,nüüd,
2766,tema,
2767,valvama,
2768,riigipea,
2769,.,
2770,nädal,
2771,muudetud,
2772,ametihüve,
2773,panema,
2774,kohustus,
2775,nii,
2776,kui,
2777,eelmine,
2778,perekond,
2779,seetõttu,
2780,ihukaitseteenistus,
2781,150,
2782,asemel,
2783,ligi,
2784,politseiametnik,
2785,kirjutama,
2786,Postimees,ORG
2787,kindlasti,
2788,kaitsealune,
2789,riigipea,
2790,Arnold Rüütel,PER
2791,Ingrid Rüütel,PER
2792,eelmine,
2793,",",
2794,ihukaitse,
2795,all,
2796,Lennart Meri,PER
2797,Helle Meri,PER
2798,veel,
2799,aga,
2800,",",
2801,kaitse,
2802,ka,
2803,presidendipaar,
2804,tütretütar,
2805,kes,
2806,vanavanem,
2807,.,
2808,aga,
2809,politsei,
2810,nädal,
2811,täiemahuline,
2812,alla,
2813,esimees,
2814,andma,
2815,nii,
2816,ihukaitsja,
2817,ka,
2818,saatemaastur,
2819,seni,
2820,tähtsus,
2821,inimene,
2822,ihukaitse,
2823,",",
2824,nagu,
2825,otsustama,
2826,tema,
2827,Toomas Savi,PER
2828,uus,
2829,tõttu,
2830,julgestuspolitsei,
2831,veel,
2832,miljon,
2833,",",
2834,oma,
2835,enam,
2836,50,
2837,kroonine,
2838,.,
2839,kesk,ORG
2840,teadma,
2841,Rüütel,PER
2842,.,
2843,Keskerakond,ORG
2844,eile,
2845,et,
2846,Arnold rüütel,PER
2847,seisukoht,
2848,kandideerimine,
2849,ning,
2850,valmis,
2851,teadma,
2852,toetama,
2853,“,
2854,Keskerakond,ORG
2855,ütlema,
2856,et,
2857,olema,
2858,Arnold Rüütel,PER
2859,",",
2860,esiteks,
2861,praegune,
2862,selge,
2863,",",
2864,ütlema,
2865,Keskerakond,ORG
2866,esimees,
2867,Ain Seppik,PER
2868,tema,
2869,",",
2870,Keskerakond,ORG
2871,Rüütel,PER
2872,eelmine,
2873,.,
2874,Rüütel,PER
2875,kandideerimisotsus,
2876,esimene,
2877,tingimus,
2878,kuid,
2879,olema,
2880,Keskerakond,ORG
2881,",",
2882,Eesti Päevaleht,ORG
2883,“,
2884,saama,
2885,",",
2886,inimene,
2887,kandideerima,
2888,kõik,
2889,edasi,
2890,nagu,
2891,viis,
2892,",",
2893,ütlema,
2894,Seppik,PER
2895,“,
2896,ikka,
2897,",",
2898,järgnema,
2899,aasta,
2900,Eesti,LOC
2901,tooma,
2902,see,
2903,teine,
2904,puhul,
2905,”,
2906,märkima,
2907,Seppik,PER
2908,et,
2909,ei,
2910,täis,
2911,Rüütel,PER
2912,“,
2913,avama,
2914,teine,
2915,",",
2916,olema,
2917,aeg,
2918,et,
2919,võtma,
2920,",",
2921,lisama,
2922,.,
2923,olema,
2924,",",
2925,teine,
2926,olema,
2927,välja,
2928,",",
2929,praegune,
2930,olema,
2931,otsus,
2932,.,
2933,valgalane,
2934,tali,
2935,.,
2936,-,
2937,sideministeerium,ORG
2938,parandama,
2939,Valga teedevalitsus,ORG
2940,tee,
2941,mis,
2942,pidama,
2943,tuul,
2944,;,
2945,ise,
2946,töö,
2947,päris,
2948,ei,
2949,.,
2950,tee,
2951,talvine,
2952,olema,
2953,rumalus,
2954,sest,
2955,tulema,
2956,",",
2957,kogu,
2958,vedel,
2959,",",
2960,ütlema,
2961,Tartu teedevalitsus,ORG
2962,Heino Ristimäe,PER
2963,Eesti Päevaleht,ORG
2964,“,
2965,olema,
2966,näiline,
2967,",",
2968,võima,
2969,tingima,
2970,-,
2971,sideministeerium,
2972,asendama,
2973,buss,
2974,”,
2975,Valga teedevalitsus,ORG
2976,olema,
2977,otstarve,
2978,parandama,
2979,kilomeeter,
2980,tee,
2981,teeparandusprojekt,
2982,kokku,
2983,umbes,
2984,miljon,
2985,.,
2986,päris,
2987,tali,
2988,parandama,
2989,ei,
2990,",",
2991,kui,
2992,mingi,
2993,paar,
2994,või,
2995,andma,
2996,siis,
2997,see,
2998,",",
2999,ütlema,
3000,maanteeamet,ORG
3001,asetäitja,
3002,Aleksander Kaldas,PER
3003,“,
3004,tulema,
3005,töö,
3006,tegema,
3007,sobivam,
3008,.,
3009,Valga teedevalitsus,ORG
3010,Tõnis Pleksepp,PER
3011,",",
3012,Vähero-Tagula,LOC
3013,kilomeeter,
3014,lõik,
3015,teeremont,
3016,õigustama,
3017,“,
3018,",",
3019,mina,
3020,lollus,
3021,",",
3022,vale,
3023,”,
3024,Pleksepp,PER
3025,“,
3026,teeremont,
3027,ära,
3028,",",
3029,lumi,
3030,olnud,
3031,päris,
3032,ei,
3033,töö,
3034,minister,
3035,",",
3036,see,
3037,juba,
3038,.,
3039,Harju teedevalitsus,ORG
3040,Jüri Sepper,PER
3041,võima,
3042,teeparandus,
3043,",",
3044,tegu,
3045,teeauk,
3046,.,
3047,talvine,
3048,võima,
3049,majanduslikult,
3050,",",
3051,mõni,
3052,olema,
3053,hädavajalik,
3054,”,
3055,Sepper,PER
3056,tema,
3057,olema,
3058,Harju teedevalitsus,ORG
3059,teeauk,
3060,lõhkuma,
3061,juht,
3062,hiljuti,
3063,kokku,
3064,3000,
3065,kahjutasu,
3066,“,
3067,juht,
3068,saama,
3069,tee,
3070,kevad,
3071,vaid,
3072,töö,
3073,aastaaeg,
3074,tegema,
3075,”,
3076,nädal,
3077,tee,
3078,ja,
3079,Toivo Jürgenson,PER
3080,Valga maakond,LOC
3081,et,
3082,võimalus,
3083,märts,
3084,buss,
3085,Austria,PER
3086,lipp,
3087,ei,
3088,.,
3089,nädal,
3090,kolm,
3091,ajateenija,
3092,Austria,LOC
3093,riik,
3094,au,
3095,",",
3096,",",
3097,see,
3098,tema,
3099,.,
3100,Marie Theresia,PER
3101,teenima,
3102,moslem,
3103,kokku,
3104,1000,
3105,",",
3106,tema,
3107,lipp,
3108,andma,
3109,keerama,
3110,ajal,
3111,hoopis,
3112,",",
3113,Brussels Journal,ORG
3114,Sõjavägi,
3115,karistama,
3116,kuidagi,
3117,vaid,
3118,hoopis,
3119,imaam,
3120,kes,
3121,välja,
3122,ehk,
3123,",",
3124,kohaselt,
3125,saluteerimine,
3126,olema,
3127,islam,
3128,.,
3129,Austria,PER
3130,olema,
3131,umbes,
3132,protsent,
3133,ohvitser,
3134,",",
3135,too,
3136,suutma,
3137,ülesanne,
3138,",",
3139,tema,
3140,viis,
3141,päev,
3142,palvetama,
3143,sõltuma,
3144,töö,
3145,reede,
3146,mis,
3147,moslem,
3148,päev,
3149,olema,
3150,sageli,
3151,päev,
3152,ülemus,
3153,kaduma,
3154,Austria,PER
3155,Günther Platter,PER
3156,peale,
3157,",",
3158,sõjavägi,
3159,tulevik,
3160,kaplan,
3161,",",
3162,edaspidi,
3163,konflikt,
3164,.,
3165,häirima,
3166,treenimine,
3167,Eesti koeraspordiliit,ORG
3168,Harku,LOC
3169,lähedal,
3170,treeningväljak,
3171,olema,
3172,tulek,
3173,seest,
3174,pugema,
3175,tõttu,
3176,võimatu,
3177,.,
3178,nädalavahetus,
3179,mina,
3180,koerakutsikas,
3181,ja,
3182,viiv,
3183,kubisema,
3184,.,
3185,olema,
3186,nägema,
3187,plats,
3188,”,
3189,Eesti koeraspordiliit,ORG
3190,EKL,ORG
3191,president,
3192,Piret Laanetu,PER
3193,Eesti Päevaleht,ORG
3194,“,
3195,juba,
3196,",",
3197,mina,
3198,tegema,
3199,enam,
3200,",",
3201,tulema,
3202,",",
3203,koer,
3204,siiski,
3205,mujale,
3206,minema,
3207,”,
3208,olema,
3209,loom,
3210,.,
3211,olema,
3212,plats,
3213,vaid,
3214,ning,
3215,uimane,
3216,puuoks,
3217,kohta,
3218,.,
3219,olema,
3220,siksakiline,
3221,roomaja,
3222,koer,
3223,",",
3224,siis,
3225,omanik,
3226,enne,
3227,tagasi,
3228,.,
3229,Nikolai Laanetu,PER
3230,Eesti,LOC
3231,-,
3232,metsauuenduskeskus,
3233,",",
3234,rästik,
3235,EKL,ORG
3236,olema,
3237,lähedal,
3238,paemurd,
3239,mis,
3240,saama,
3241,loom,
3242,edukalt,
3243,saatma,
3244,“,
3245,olema,
3246,uimane,
3247,sest,
3248,maha,
3249,.,
3250,ootama,
3251,päike,
3252,peesitama,
3253,.,
3254,see,
3255,muutuma,
3256,isend,
3257,ning,
3258,ilm,
3259,ja,
3260,öökülm,
3261,laiali,
3262,”,
3263,Laanetu,PER
3264,tavaliselt,
3265,see,
3266,maipüha,
3267,tervisekaitse,
3268,Tapa,LOC
3269,tulema,
3270,.,
3271,ei,
3272,laekuma,
3273,laboriandmed,
3274,Tapa,LOC
3275,mikrobioloogiline,
3276,kohta,
3277,võima,
3278,joogivesi,
3279,jätkuvalt,
3280,",",
3281,Virumaa,LOC
3282,.,
3283,AS Tapa vesi,ORG
3284,Tapa vallavalitsus,ORG
3285,kõik,
3286,AS Tapa vesi,ORG
3287,enne,
3288,tarbimine,
3289,see,
3290,",",
3291,EPL Online,ORG
3292,joogivesi,
3293,saastumine,
3294,põhjustama,
