,Lemma,Tag
6520,Dagbladet,ORG
6527,Norra,LOC
6528,Thorbjörn Jagland,PER
6536,Sylvia Brustadi,PER
6537,Luman,PER
6538,Savisaar,PER
6542,Eesti ehitus,ORG
6543,Toomas Luman,PER
6545,aripaev.esi,ORG
6549,Savisaar,PER
6552,Luman,PER
6555,Eesti,LOC
6557,Edgar Savisaarest,PER
6566,Savisaar,PER
6574,Luman,PER
6578,keskerakond,ORG
6580,Luman,PER
6587,aripaev.esi,ORG
6588,Lumaniga,PER
6590,EL,ORG
6594,Euroopa,LOC
6597,Saksamaa,LOC
6599,euroliit,ORG
6608,Belgia,LOC
6609,prantsuse,LOC
6610,Itaalia,LOC
6611,Holland,LOC
6612,Suurbritannia,LOC
6616,Euroopa,LOC
6618,Euroopa komisjon,ORG
6619,europarlament,ORG
6621,Saksamaa,LOC
6623,Euobserver,ORG
6624,Saks,LOC
6625,Brigitte Zypries,PER
6628,Berliin,LOC
6632,Euroopa liit,ORG
6650,Saksamaa,LOC
6653,Hitler,PER
6658,Saksamaa,LOC
6670,Brit hindufoorum,ORG
6671,Ramesh Kallidai,PER
6685,Klu Klux Klan,ORG
6694,Kallidai,PER
6709,Hindufoorum,ORG
6711,Euroopa komisjon,ORG
6725,Võrumaa teataja,ORG
6730,Nilsi,PER
6732,Meelis Masso,PER
6740,Nilsile,PER
6747,Masso,PER
6750,Nils,PER
6764,Nils,PER
6781,Masso,PER
6803,Masso,PER
6844,Nils,PER
6849,Nils,PER
6857,Ainar Koik,PER
6867,Rein,PER
6881,Koik,PER
6886,Vene põhjalaevastik,ORG
6889,Venemaa põhjalaevastik,ORG
6895,Vidjajevo,LOC
6928,Belgia,LOC
6931,Belgia,LOC
6933,Eesti välisministeerium,ORG
6938,Belgia,LOC
6939,Euroopa Liidu,ORG
6941,põhi politseiprefektuur,ORG
6947,Julia Garanža,PER
6948,sl Õhtulehele,ORG
6949,välisministeerium,ORG
6950,Mariann Sudakov,PER
6952,Belgia,LOC
6953,välisministeerium,ORG
6957,sl Õhtuleht,ORG
7198,Lang,PER
7199,Keskerakond,ORG
7201,Reformierakond,ORG
7203,Rein Lang,PER
7206,Keskerakond,ORG
7208,Eesti,LOC
7215,Jaak Aab,PER
7227,Lang,PER
7259,lang,PER
7294,Eesti politsei,ORG
7306,Eesti,LOC
7312,kommunikatsiooniministeerium,ORG
7335,Eesti,LOC
7341,Eesti,LOC
7349,justiitsministeerium,ORG
7355,Iisrael,LOC
7356,Palestiina,LOC
7358,Iisrael,LOC
7359,Ehu Olmert,PER
7363,Palestiina omavalitsus,ORG
7364,PO,ORG
7369,USA,LOC
7372,Fatah,ORG
7373,Hamas,ORG
7378,Iisrael,LOC
7381,The Telegraph,ORG
7384,USA,LOC
7385,Condoleezza Rice,PER
7386,Iisrael,LOC
7387,Olmerti,PER
7388,PO,ORG
7389,Mahmu Abbas,PER
7395,Olmert,PER
7398,USA,LOC
7399,Georg W. Bush,PER
7401,Palestiina,LOC
7404,Bush,PER
7407,Ameerika,LOC
7412,Lähis-Ida,LOC
7414,USA,LOC
7415,Venemaa,LOC
7416,EL,ORG
7417,ÜRO,ORG
7423,Iisrael riik,LOC
7431,meka,LOC
7438,Hama,ORG
7439,Iisrael,LOC
7444,Palestiina,LOC
7451,Ameerika,LOC
7452,Iisrael,LOC
7457,Olmert,PER
7462,Iisrael,LOC
7470,Iisrael,LOC
7471,USA,LOC
7475,Jüri toomepuu,PER
7476,Eesti,LOC
7582,Andrus Öövel,PER
7596,Soome,LOC
7597,Rootsi,LOC
7598,Läti,LOC
7605,Ameerika ühendriik,LOC
7629,Ants Laaneots,PER
7633,Venemaa,LOC
7646,NATO,ORG
7657,Eesti,LOC
7671,Eesti,LOC
7675,Eesti,LOC
7688,Eesti vabariik,LOC
7693,Eesti,LOC
7695,Selle,PER
7696,Eesti,LOC
7697,Eesti vabariik,LOC
7703,Hispaania,LOC
7706,Mola,PER
7710,Madrid,LOC
7713,Madrid,LOC
7735,Eesti,LOC
7738,Stalin,PER
7741,Eesti,LOC
7749,riigikogu,ORG
7750,Eesti,LOC
7758,Nõukogu Liidu,LOC
7765,Eesti,LOC
7767,Eesti,LOC
7768,Lennart Meri,PER
7770,Eesti-Vene,LOC
7772,Eesti,LOC
7775,Eesti vabariik,LOC
7790,Eesti vabariik,LOC
7792,Eesti,LOC
7802,Vene Föderatsioon,LOC
7813,Eesti vabariik,LOC
7825,Eesti,LOC
7826,nõukogu,LOC
7830,Eesti,LOC
7857,Eesti,LOC
7864,Vene,LOC
7868,Eesti,LOC
7869,Vene Föderatsioon,LOC
7904,Eesti kaitsevägi,ORG
7905,politsei,ORG
7911,NATO,ORG
7927,Edgar Savisaar,PER
7933,Eesti,LOC
7938,SRÜ,ORG
7941,Stalin,PER
7994,vene,LOC
7997,vene,LOC
8063,Eesti,LOC
8066,Eesti,LOC
8068,Eesti,LOC
8116,Eesti,LOC
8120,Eesti kaitsevägi,ORG
8143,Eesti vabariik,LOC
8156,USA,LOC
8158,Iraak,LOC
8194,Ameerika,LOC
8200,Abu Ghraib,PER
8207,USA,LOC
8210,USA,LOC
8218,Eesti,LOC
8230,Kristus,PER
8232,Sparta,LOC
8238,Eesti,LOC
8253,Eesti,LOC
8259,Sinimägi,LOC
8260,Krivasoo,LOC
8262,Stalin,PER
8266,Narva,LOC
8278,Žukov,PER
8283,Oudova,LOC
8284,Peipsi järv,LOC
8340,Eesti Vabariik,LOC
8376,kaitseministeerium,ORG
8402,Raivo Palmaru,PER
8403,Eesti vabariik,LOC
8408,Eesti,LOC
8419,Lennart Meri,PER
8421,Eesti,LOC
8425,Nõukogu Liidu,LOC
8428,Eesti,LOC
8431,Eesti,LOC
8434,Eesti,LOC
8438,Eesti,LOC
8443,Vene Föderatsioon,LOC
8445,NATO,ORG
8458,Eesti,LOC
8473,Eesti vabariik,LOC
8503,Stalin,PER
8505,Eesti,LOC
8509,Eesti vabariik,LOC
8512,Lennart Meri,PER
8514,Trivimi Velliste,PER
8527,Ker saar,LOC
8531,Meri,PER
8533,Eesti vabariik,LOC
8543,Eesti,LOC
8559,Venemaa,LOC
8561,Vene,LOC
8562,Eesti,LOC
8566,vene,LOC
8569,Eesti,LOC
8576,Den za Dnjom,ORG
8578,argus ja Platts,ORG
8581,Vene,LOC
8585,Šveits,LOC
8587,Gunvor,ORG
8589,Vene,LOC
8590,Vladimir Putin,PER
8592,Gennadi Timtšenko,PER
8597,Eesti,LOC
8599,Kreml,ORG
8605,Den za Dnjom,ORG
8613,Venemaa,LOC
8618,Eesti,LOC
8622,Venemaa,LOC
8632,Vene,LOC
8676,Eesti Kaitseväg,ORG
8682,Eesti,LOC
8688,Eesti kaitsejõud,ORG
8691,kaitsejõud,ORG
8693,kaitseliit,ORG
8694,siseministeerium,ORG
8710,Eesti,LOC
8726,Eesti,LOC
8734,Eesti,LOC
8738,kultuur ja elu,ORG
8741,tuiksool,PER
8744,Ester Tuiksool,PER
8755,riigikogu,ORG
8757,Arnold Kimber,PER
8758,Jaanus Marrandi,PER
8759,Rein Aidma,PER
8760,Heimar Lenk,PER
8761,Tiit Niilo,PER
8762,Ivar Padar,PER
8763,Marko Pomerants,PER
8764,Imre Sooäär,PER
8765,Tiit Tammsaar,PER
8767,Eesti Ekspress,ORG
8769,põllumajandusministeerium,ORG
8776,Karina Loi,PER
8781,roheline,ORG
8782,Ignalina,LOC
8787,rahvaliit,ORG
8788,roheline,ORG
8789,Marek Strandberg,PER
8795,Reformierakond,ORG
8796,Leedu,LOC
8817,Strandberg,PER
8826,Eesti Päevaleht,ORG
8831,Leedu,LOC
8836,Reformierakond,ORG
8848,Strandberg,PER
8851,Eesti Päevaleht Onlines,ORG
8856,Pärnu,LOC
8857,tervis paradiis,ORG
8863,tervis paradiis,ORG
8864,Riin Põldme,PER
8872,sl õhtuleht,ORG
8881,tervis paradiis,ORG
8886,Põldme,PER
8891,Pärnu haigla,ORG
8897,sl Õhtuleht,ORG
8903,Lõugas,PER
8916,Lõugas,PER
8917,Tartu ülikool,ORG
8919,Tartu Ülikool,ORG
8943,Postimees,ORG
8944,Eesti üliõpilane liit,ORG
8975,Laidmets,PER
8978,Postimees Online,ORG
8998,Rein Randver,PER
9009,riik teataja,ORG
9016,Eesti Meteoroloogia ja Hüdroloogia Instituut,ORG
9017,EMHI,ORG
9030,EMHI,ORG
9031,Jaan Saar,PER
9074,päästeamet,ORG
9086,päästeamet,ORG
9099,Tallinn,LOC
9100,Lasnamäe,LOC
9112,paavst,PER
9116,Paavst Benedictus XVI,PER
9117,Rooma,LOC
9134,paavst,PER
9155,Fox News,ORG
9156,Benedictus,PER
9167,Benedictu,PER
9170,Joseph Ratzingerina,PER
9183,paavst,PER
9198,paavst,PER
9201,Rooma,LOC
9203,Vatikan,LOC
9209,Vatikan,LOC
9211,Benedictu,PER
9224,Agostino Paravicin Baglian,PER
9239,Baglian,PER
9258,Maa,LOC
9267,Bagliani,PER
9270,Johannes Paulus II,PER
9313,kesklinn,LOC
9331,Eesti Päevaleht,ORG
9334,Eesti Päevaleht Onlines,ORG
9355,Karmen Adov,PER
9390,Adov,PER
9406,Adov,PER
9420,Tartu,LOC
9427,Tartu,LOC
9433,Adov,PER
9445,Soome,LOC
9448,Tartu,LOC
9451,Soome,LOC
9453,Adov,PER
9461,Tartu linn,LOC
9474,Tartu,LOC
9479,riigikogu,ORG
9482,riigikogu,ORG
9484,Heiki Sibul,PER
9505,Sibul,PER
9507,Postimees,ORG
9527,Sibul,PER
9528,Ratas,PER
9529,Sõtnik,PER
9530,Kallo,PER
9532,Tallinn,ORG
9535,Tallinn,LOC
9536,Jüri Ratas,PER
9539,Olga Sõtniku,PER
9540,Kalev Kallo,PER
9545,Jüri Ratas,PER
9546,riigikogu,ORG
9549,Ratas,PER
9555,Ester Šank,PER
9556,Jüri Ratas,PER
9576,Tallinn linn,LOC
9579,Ratas,PER
9586,Olga Sõtniku,PER
9587,Kalev Kallo,PER
9592,Savisaar,PER
9595,Tallinn,LOC
9596,Edgar Savisaar,PER
9601,kaitseministeerium,ORG
9614,Savisaar,PER
9618,kaitseministeerium,ORG
9636,Tallinn linn,LOC
9645,varamaa kinnisvara OÜle,ORG
9652,Savisaar,PER
9662,Tallinn linn,LOC
9671,kaitseministeerium,ORG
9675,Tallinn linn,LOC
9678,Palts,PER
9693,Savisaar,PER
9694,kaitseministeerium,ORG
9701,Paul Keres,PER
9703,kaitseministeerium,ORG
9708,Savisaar,PER
9714,Jürgen,PER
9715,Ligi,PER
9734,Jaak Aaviksoo,PER
9738,kaitseministeerium,ORG
9740,Savisaar,PER
9744,Tallinn linn,LOC
9759,Luik,PER
9763,Hans H Luige,PER
9765,Indrek Neivelt,PER
9767,Eesti,LOC
9768,Luige,PER
9770,Eesti arengufond,ORG
9772,Indrek Neivelt,PER
9773,Päevaleht,ORG
9774,Eesti,LOC
9792,Allar Martinson,PER
9804,Aku Sorainen,PER
9805,Elisa,PER
9806,Sami Seppänen,PER
9811,Luik,PER
9837,Olav Kivirand,PER
9841,Raul,PER
9847,Raul,PER
9855,Raul,PER
9858,Kivirand,PER
9878,Olav,PER
9892,Raul,PER
9913,Olav Kivirand,PER
9932,Olav Kivirand,PER
9937,politseiamet,ORG
9939,Indrek Raudjalg,PER
9943,Eesti,LOC
9952,Eesti,LOC
9953,Marina Kaljurand,PER
9954,Moskva,LOC
9958,kaljurand,PER
9960,Eesti,LOC
9973,Eesti,LOC
9982,Venemaa,LOC
9988,Moskva,LOC
9996,Venemaa,LOC
9998,Eesti,LOC
10017,Venemaa,LOC
10022,Kaljurand,PER
10023,politsei,ORG
10027,Raivo aeg,PER
10029,Norman Aas,PER
10042,Raivo aeg,PER
10054,Eesti politsei,ORG
10063,Postimees Online,ORG
10064,Rice,PER
10066,Iraan,LOC
10067,USA,LOC
10068,Condoleezza Rice,PER
10071,Egiptus,LOC
10072,Iraak,LOC
10076,Iraan,LOC
10080,Iraak,LOC
10085,BBC,ORG
10086,Rice,PER
10088,Iraan,LOC
10089,Manoucher Mottak,PER
10092,Iraak,LOC
10093,USA,LOC
10095,Iraan,LOC
10098,Iraak,LOC
10100,Iraan,LOC
10103,Rice,PER
10108,Teheran,LOC
10110,Washington,LOC
10113,Iraak,LOC
10116,Iraak,LOC
10119,Teheran,LOC
10123,Šarm el-Šeik,LOC
10126,KMA,ORG
10128,Faith Etiosa,PER
10129,kodakondsus - ja migratsiooniamet,ORG
10130,KMA,ORG
10132,Eesti,LOC
10134,Tallinn halduskohus,ORG
10142,Sl õhtuleht,ORG
10143,Tallinn halduskohus,ORG
10144,Jaanika Topkin,PER
10146,Faith Etiosa,PER
10147,Tallinn halduskohus,ORG
10148,KMA,ORG
10157,Harju maakohus,ORG
10159,Eesti,LOC
10171,sl Õhtuleht,ORG
10173,Rõtov,PER
10176,Igor Rõtov,PER
10180,Aivar Hundimägi,PER
10181,Meelis Mandel,PER
10182,Raimo ülaveri,PER
10183,äripäev,ORG
10204,äripäev,ORG
10207,Rõtov,PER
10227,äripäev,ORG
10233,Rõtov,PER
10234,Rõtov,PER
10235,Äripäev,ORG
10239,Bush,PER
10240,G8,ORG
10242,USA,LOC
10243,Georg Bush,PER
10245,G8,ORG
10250,Valge Maja,ORG
10251,Tony Fratto,PER
10267,Bush,PER
10275,Prantsusmaa,LOC
10276,Nicolas Sarkozy,PER
10278,AFP,ORG
10279,Lenta.Ru,ORG
10280,valge maja,ORG
10289,Dave McCormack,PER
10291,Heiligendamm,LOC
10294,Geoge Bush,PER
10295,Poola,LOC
10297,Bush,PER
10299,G8,ORG
10304,Šotimaa,LOC
10311,Tokyo,LOC
10315,Georg Bush,PER
10317,Saaremaa,LOC
10322,Saaremaa,LOC
10332,Marko,PER
10341,Piret,PER
10345,Saaremaa politsei,ORG
10350,Iraak,LOC
10352,Iraak,LOC
10354,Samarra,LOC
10364,BBC,ORG
10365,Deutsche Welle,ORG
10373,al-Qaida,ORG
10387,BBC,ORG
10404,Iraak,LOC
10407,Samarra,LOC
10411,Samarra,LOC
10415,USA,LOC
10421,imaam Ali al-Hadi,PER
10425,Hassan al-Askari,PER
10427,Narva politsei,ORG
10428,Tallinn,LOC
10430,Narva,LOC
10433,Sergei Rõssenkov,PER
10440,Tallinn,LOC
10461,transpordiamet,ORG
10464,Lõuna-Aafrika,LOC
10466,Lõuna-Aafrikat,LOC
10471,Johannesburg,LOC
10479,Helsingin Sanomat,ORG
10483,Okap,LOC
10484,KwalaZu-Natalin maakond,LOC
10485,Johannesburg,LOC
10495,Ženja,PER
10497,Harju maakohus,ORG
10501,Jevgeni Kazakov,PER
10505,Tallinn,LOC
10508,Eha Popova,PER
10510,Päevaleht Online,ORG
10513,Kazakovile,PER
10526,Kazakov,PER
10528,Tallinn,LOC
10538,Eesti Päevaleht Onlines,ORG
10539,Edgar,PER
10543,Villu Reiljan,PER
10547,Edgar savisaar,PER
10550,Eesti,LOC
10565,Reiljan,PER
10574,Tallinn linn,LOC
10613,Edgar,PER
10618,Tallinn,LOC
10619,Edgar Savisaar,PER
10626,Urmas Sõõrumaa,PER
10627,Oliver Kruuda,PER
10634,Toomas Annus,PER
10636,Lasnamäe,LOC
10638,Raivo Rand,PER
10640,Aivar Tuulberg,PER
10659,Eesti Ekspress,ORG
10666,jõhv linn,LOC
10668,jõhv vald,LOC
10669,linn küla,LOC
10670,Kose,LOC
10678,häirekeskus,ORG
10691,Delfi ida politseiprefektuur,ORG
10692,Kristina kost,PER
10701,Oleg,PER
10714,Kose,LOC
10726,Eesti,LOC
10729,valitsus,ORG
10732,Eesti,LOC
10734,ettevõtlus arendamine sihtasutus,ORG
10739,Eesti,LOC
10747,Eesti,LOC
10753,Eesti,LOC
10766,Mihkel Pärnoja,PER
10767,valitsus,ORG
10770,Eesti,LOC
10774,Tallinn,LOC
10777,Paet,PER
10778,Venemaa,LOC
10781,Urmas Paet,PER
10783,Venemaa,LOC
10787,Eesti,LOC
10788,Euroopa,LOC
10791,Euroopa,LOC
10796,Paet,PER
10797,välisministeerium,ORG
10799,pae=ti,PER
10801,Eesti,LOC
10810,Europe,LOC
10816,Istanbul,LOC
10819,Moldova,LOC
10820,Gruusia,LOC
10822,Paet,PER
10840,Venemaa,LOC
10842,Vladimir Putin,PER
10845,Euroopa,LOC
10848,Venemaa,LOC
10850,Euroopa,LOC
10854,Atlandi ookean,LOC
10855,Uural mäestik,LOC
10857,Kreml,ORG
10861,Venemaa,LOC
10868,keskkonnaministeerium,ORG
10870,Ülle Haraku,PER
10904,Harak,PER
10906,Eesti Päevaleht,ORG
10922,Eesti Päevaleht Onlines,ORG
10940,Priit Vene,PER
10957,Eesti Päevaleht,ORG
10970,Järvamaa,LOC
10971,Assotrans,ORG
10973,Hannes Künnapuu,PER
10988,Künnapuu,PER
10999,Eesti Päevaleht Onlines,ORG
11004,Tallinn,LOC
11017,Anton,PER
11021,Vene,LOC
11028,nõukogu,LOC
11034,Moskovskije Novosti,ORG
11035,Komsomolskaja Pravda,ORG
11040,NKVD,ORG
11044,Moskovskije Novost,ORG
11045,Natalja Pulina,PER
11046,Eesti,LOC
11052,Eesti Päevaleht,ORG
11057,Vene,LOC
11059,Eesti,LOC
11065,Hitleri-Saksamaa,LOC
11071,Eesti,LOC
11075,Vene,LOC
11076,Jurjevile,LOC
11077,Tartu,LOC
11081,Venemaa,LOC
11084,Komsomolskaja Pravda,ORG
11087,Galina Sapošnikova,PER
11092,Sapošnikova,PER
11097,Eesti,LOC
11100,Dem Petuhhov,PER
11112,Eesti,LOC
11118,NKVD,ORG
11121,Eesti Päevaleht Onlines,ORG
11122,lootsmann,PER
11125,Harju,LOC
11132,Harju,LOC
11133,Värner Lootsmann,PER
11153,lootsmann,PER
11171,Harjumaa,LOC
11201,Lootsmann,PER
11204,põhi politseiprefektuur,ORG
11210,Harjumaa,LOC
11216,Viimsi vald,LOC
11217,Tallinn linn,LOC
11226,Harju,LOC
11271,Postimees,ORG
11293,Postimees Online,ORG
11295,Harjumaa,LOC
11298,Tallinn,LOC
11299,Harjumaa,LOC
11306,Harjumaa,LOC
11307,aruküla,LOC
11309,Delfi OÜ Põhivõrk,ORG
11310,Kätlin Kruus,PER
11329,Eesti meteoroloogia ja hüdroloogia instituut,ORG
11332,Aruküla-Kallaveri,LOC
11335,Aruküla-Tapa,LOC
11340,Aruküla,LOC
11341,Kehra,LOC
11355,Harjumaa,LOC
11357,Aruküla,LOC
11375,Kätlin Kruus,PER
11379,Tallinn,LOC
11384,Falck,ORG
11389,Falck,ORG
11391,Tallinn,LOC
11399,Falck,ORG
11429,Võrumaa,LOC
11430,Uhtjärv ürgorg nõiariik,ORG
11431,Aivo Värton,PER
11432,Eesti,LOC
11463,Eesti Päevaleht,ORG
11473,Aivo Värton,PER
11475,Eesti,LOC
11483,Eesti Päevaleht Online,ORG
11487,haridus - ja teadusministeerium,ORG
11492,haridusministeerium,ORG
11496,õpilasesindus liit,ORG
11513,Katri Raik,PER
11529,Keskerakond,ORG
11536,Keskerakond,ORG
11538,Tartu,LOC
11545,Tallinn,LOC
11547,Keskerakond,ORG
11553,Toomas Vitsut,PER
11582,Vitsut,PER
11586,Savisaar,PER
11591,Savisaar,PER
11606,Vitsut,PER
11611,Ameerika,LOC
11614,Kesk,ORG
11618,Savisaar,PER
11623,Vitsut Savisaar,PER
11675,Mutli,PER
11712,Keskerakond,ORG
11714,Andra Olm,PER
12061,SAS,ORG
12063,Vilnius,LOC
12065,Skandinaavia,LOC
12066,SAS,ORG
12070,Vilnius,LOC
12079,Taani raadio,ORG
12082,Kopenhaagen,LOC
12083,Palanga,LOC
12089,Aalborg,LOC
12093,SAS,ORG
12109,Kopenhaagen,LOC
12116,Leedu,LOC
12118,SAS,ORG
12130,Vilnius,LOC
12142,Rootsi,LOC
12143,Dagens Nyheter,ORG
12169,SAS,ORG
12170,Vilnius,LOC
12175,Läti,LOC
12177,Läti,LOC
12178,Valdis Zatlers,PER
12190,Läti,LOC
12206,Läti Delfi,ORG
12207,Zatlers,PER
12209,Aigars Kalvitis,PER
12227,Kalvitis,PER
12241,Läti,LOC
12242,Ivar Godamnis,PER
12247,Läti,LOC
12268,Godmanis,PER
12285,Postimees,ORG
12292,Tallinn,LOC
12304,Postimees,ORG
12327,Põhja-Eest regionaalhaigla,ORG
12330,Vassili Novak,PER
12343,Novak,PER
12344,tarbija 24,ORG
12366,Tartu Maaülikool,ORG
12367,Mall Vaasa,PER
12375,tarbija 24,ORG
12376,Tartu,LOC
12381,TÜ kliinikum,ORG
12383,politseiamet,ORG
12390,Võru,LOC
12396,Helle,PER
12403,Helle,PER
12404,Võru,LOC
12415,sl õhtuleht,ORG
12424,Põlvamaa,LOC
12425,Lahe vald,LOC
12427,Helle,PER
12437,Helle,PER
12443,Helle,PER
12452,Helle,PER
12464,Helle,PER
12470,sl Õhtuleht,ORG
12472,Kopli,LOC
12474,Tallinn,LOC
12505,Harjumaa,LOC
12507,Raplamaa,LOC
12509,RMK,ORG
12510,Harjumaa,LOC
12511,Kuusalu,LOC
12512,Padise,LOC
12513,Anija vald,LOC
12517,Eesti,LOC
12537,Eesti,LOC
12541,Arlet Martinson,PER
12558,Martinson,PER
12571,ATV,ORG
12590,Martinson,PER
12604,Märjamaa vald,LOC
12610,Valgamaa,LOC
12644,Eesti,LOC
12679,Martinson,PER
12682,Alar Velleste,PER
12709,keskkonnainspektsioon,ORG
12721,keskkonnainspektsioon,ORG
12741,Martinson,PER
12764,Martinson,PER
12773,Harjumaa,LOC
12775,Raplamaa,LOC
12791,autoregistrikeskus,ORG
12802,keskkonnaministeerium,ORG
12822,Gruusia,LOC
12827,Gruusia,LOC
12828,Mihhail Saakašvili,PER
12841,Saakašvili,PER
12843,ETV24,ORG
12855,Gruusia,LOC
12862,sots,ORG
12863,Keskerakond,ORG
12864,Tallinn,LOC
12867,Keskerakond,ORG
12869,Tallinn,LOC
12877,Tallinn,LOC
12882,Keskerakond,ORG
12885,Keskerakond,ORG
12888,Keskerakond,ORG
12894,Savisaar,PER
12902,Keskerakond,ORG
12916,Tallinn,LOC
12918,Ida-Viru,LOC
12921,Ventspils,LOC
12927,Ventspils,LOC
12932,Juske,PER
12933,Norra kirik,ORG
12935,Norra kirik,ORG
12961,Iltalehti,ORG
12985,Arne Gronningsäter,PER
12994,Norra,LOC
13000,Norra,LOC
13004,Ida-Virumaa,LOC
13042,Iisaku,LOC
13053,Kohtla-Järve,LOC
13062,kanep,LOC
13075,Põhja-Ameerika,LOC
13078,USA,LOC
13080,Kanada,LOC
13087,Toronto,LOC
13088,Ottawa,LOC
13089,Montreal,LOC
13098,Kanada,LOC
13102,ETV24,ORG
13108,USA,LOC
13112,Chicago,LOC
13115,Michigan,LOC
13116,Wisconsin osariik,LOC
13119,roheline,ORG
13122,Eestimaa roheline,ORG
13125,Tallegg,LOC
13149,Marek Strandberg,PER
13150,roheline,ORG
13189,roheline,ORG
13203,Strandberg,PER
13205,Raad vald,LOC
13208,Soome,LOC
13209,Nokia linn,LOC
13217,Raad vald,LOC
13219,Eesti,LOC
13222,Strandberg,PER
13223,Heinz Valk,PER
13227,Heinz valk,PER
13271,Valk,PER
13272,ETV,ORG
13282,Eesti,LOC
13284,valk,PER
13298,Eesti riik,LOC
13306,Valk,PER
13311,Toomas Hendrik Ilves,PER
13328,Valk,PER
13330,Ilves,PER
13344,Eesti,LOC
13347,päts,PER
13349,USA,LOC
13358,Utah osariik,LOC
13361,Salt Lake City,LOC
13363,Wasatch mägi,LOC
13383,Eesti,LOC
13388,justiitsministeerium,ORG
13403,Jannsen,PER
13405,Friedrich Kreutzwald,PER
13407,Georg Lurich,PER
13409,Konstantin Päts,PER
13422,Konstantin Päts,PER
13423,Adolf Hitler,PER
13428,Eesti ekspress,ORG
13432,Harry tuul,PER
13444,tuul,PER
13445,Viljandi,LOC
13446,Ants Pajumäg,PER
13449,Eesti päevaleht,ORG
13470,tuul,PER
13487,tuul,PER
13532,Põhja-Eest regionaalhaigla,ORG
13533,Mustamägi,LOC
13539,Mõisaküla linn,LOC
13551,Mõisaküla,LOC
13562,Sakala,ORG
13571,Ervin Tamberg,PER
13584,Helve Visnapuu,PER
13604,USA,LOC
13607,USA kohus,ORG
13608,Cape Codis,LOC
13627,Boston Globe,ORG
13636,David Atkinson,PER
13647,Venemaa eriolukord ministeerium,ORG
13657,Interfax,ORG
13658,Venemaa,LOC
13675,Pärnu Postimees,ORG
13683,Maido,PER
13686,Maido,PER
13696,Maido,PER
13711,Karadž &#263;i,PER
13714,Bosnia politsei,ORG
13717,Bosnia,LOC
13719,Radovan Karadž &#263;i,PER
13721,BBC,ORG
13724,Karadž &#263;i,PER
13727,Eesti Päevaleht Online,ORG
13728,Bosnia,LOC
13730,Karadži &#263;il,PER
13732,Ratko Mladi &#263;il,PER
13745,Haag sõjakuritegu tribunal,ORG
13746,Karadž &#263;it,PER
13750,Bosnia,LOC
13752,Karadž &#263;ile,PER
13754,Srebrenica,LOC
13759,Bosnia,LOC
13762,Ljiljana Zelen Karadži,PER
13765,Karadž &#263;i,PER
13769,Eesti Päevaleht Onlines,ORG
13791,Pinnacle,ORG
13797,Poola,LOC
13825,Hiina,LOC
13838,Eesti,LOC
13839,Ameerika,LOC
13847,maripuu,PER
13851,Maret Maripuu,PER
13852,Põhja-Eest regionaalhaigla,ORG
13864,Eesti Ekspress,ORG
13867,Euroopa regionaalareng fond,ORG
13876,Eesti ekspress,ORG
13877,Rakvere,LOC
13879,Rakvere,LOC
13886,Brüssel,LOC
13887,Euroopa Liidu,ORG
13891,Eesti,LOC
13893,Rakvere linn,LOC
13895,Euroopa,LOC
13899,Delfi Rakvere linnavalitsus,ORG
13900,Jaadla,PER
13901,London,LOC
13902,Nicky Gavron,PER
13903,Helsingi,LOC
13904,Pekka Saur,PER
13915,Rakvere,LOC
13960,Eesti patsient esindusühing,ORG
13961,EPE,ORG
13973,Eesti Päevaleht,ORG
13995,EPE,ORG
13996,Anne Veskimeister,PER
13997,EPE,ORG
14019,Veskimeister,PER
14029,EPE,ORG
14047,Põhja-Tallinn linnaosa,LOC
14048,Kai Keller,PER
14067,Keller,PER
14086,Keller,PER
14087,Põhja-Tallinn,LOC
14140,Põltsamaa linnavalitsus,ORG
14142,Kaire Bubnis,PER
14143,Põltsamaa linnavalitsus,ORG
14165,Bubnis,PER
14166,sotsiaalministeerium,ORG
14194,Sirlis Sõmer-Kull,PER
14219,Aleksandr,PER
14220,Anastassia,PER
14224,Aleksandr,PER
14225,Markus,PER
14229,Anastassia,PER
14230,Laura,PER
14233,siseministeerium,ORG
14236,Eesti,LOC
14257,Aleksander/Alexander/Aleksandr,PER
14258,Markus/Marcus,PER
14259,Martin/Marthin,PER
14260,Artjom,PER
14261,Rasmus,PER
14262,Kristian/Kristjan,PER
14263,Oskar/Oscar,PER
14264,Mattias/Matthias,PER
14268,Anastasia/Anastassia/Anastasija,PER
14269,Laura,PER
14270,Lisete/Lisette/Lisett,PER
14271,Anete/Anette,PER
14272,Viktoria,PER
14273,Maria,PER
14274,Carolin/Caroline/Karolina,PER
14275,Sandra,PER
14276,Annabel/Annabell,LOC
14302,Eesti,LOC
14319,Kuressaare,LOC
14330,Kuressaare haigla,ORG
14331,Reet Tuisk,PER
14341,oma saar,ORG
14437,Kuressaare haigla,ORG
14461,Ergma,PER
14469,Tartumaa,LOC
14477,Tartumaa vald,LOC
14496,Rannu,LOC
14497,Konguta,LOC
14498,Rõngu,LOC
14499,Elva,LOC
14500,Nõo,LOC
14501,Kambja,LOC
14502,Ülenurme,LOC
14503,Meeksi,LOC
14504,Tähtvere,LOC
14505,Puurmani,LOC
14506,Hummuli,LOC
14507,Õru,LOC
14508,Puka vald,LOC
